scenario_id,scenario_label,component_type,quality_state_before,route_id,expected_quality_score_after,survival_probability_at_min_system_life,survival_probability_at_warranty_life,posterior_warranty_failure_probability,chance_constraint_alpha,min_system_reliability_reference,chance_constraint_satisfied_flag,reliability_risk_index,cvar_reliability_risk_weight,warranty_reserve_cost_rmb,expected_failure_cost_rmb,min_system_reliability_threshold,stage5_chance_pass
S001,nominal,feed_mechanism,C,R7,0.0,0.0,0.0,0.364647,0.941,0.90086,0,0.623424,0.764431,1248.03,5423.27,0.93,False
S001,nominal,feed_mechanism,D,R6,0.89732,0.848429,0.956504,0.049767,0.941,0.90086,0,0.308006,0.638264,170.33,4345.57,0.93,False
S001,nominal,feed_mechanism,D,R7,0.0,0.0,0.0,0.375397,0.941,0.90086,0,0.67472,0.78495,1284.83,5460.07,0.93,False
S001,nominal,gearbox,A,R1,0.87877,0.792397,0.931305,0.052105,0.92,0.93,0,0.2713,0.58852,1351.48,6076.75,0.93,False
S001,nominal,gearbox,A,R2,0.89022,0.791352,0.930631,0.055219,0.92,0.93,0,0.278892,0.591557,1432.23,6157.5,0.93,False
S001,nominal,gearbox,A,R6,0.89783,0.876173,0.965627,0.032072,0.92,0.93,0,0.262741,0.585096,831.88,5557.15,0.93,False
S001,nominal,gearbox,B,R2,0.74492,0.790985,0.930394,0.062585,0.92,0.93,0,0.29453,0.597812,1623.3,6348.57,0.93,False
S001,nominal,gearbox,B,R3,0.80141,0.80104,0.936762,0.075408,0.92,0.93,0,0.332353,0.612941,1955.9,6681.17,0.93,False
S001,nominal,gearbox,B,R5,0.80588,0.799883,0.936044,0.080281,0.92,0.93,0,0.340723,0.616289,2082.29,6807.56,0.93,False
S001,nominal,gearbox,B,R6,0.89783,0.876173,0.965627,0.03228,0.92,0.93,0,0.27519,0.590076,837.27,5562.54,0.93,False
S001,nominal,gearbox,C,R3,0.68753,0.770374,0.91646,0.119728,0.92,0.93,0,0.365927,0.626371,3105.45,7830.72,0.93,False
S001,nominal,gearbox,C,R5,0.71148,0.769398,0.915771,0.125424,0.92,0.93,0,0.372797,0.629119,3253.19,7978.46,0.93,False
S001,nominal,gearbox,C,R6,0.89771,0.850402,0.952205,0.034967,0.92,0.93,0,0.291388,0.596555,906.95,5632.22,0.93,False
S001,nominal,gearbox,C,R7,0.0,0.0,0.0,0.354672,0.92,0.93,0,0.63971,0.735884,9199.29,13924.57,0.93,False
S001,nominal,gearbox,D,R6,0.89733,0.825409,0.937462,0.038728,0.92,0.93,0,0.309907,0.603963,1004.5,5729.77,0.93,False
S001,nominal,gearbox,D,R7,0.0,0.0,0.0,0.360747,0.92,0.93,0,0.674951,0.749981,9356.86,14082.14,0.93,False
S001,nominal,grinding_spindle,A,R1,0.87867,0.874215,0.973186,0.045662,0.9473,0.926943,0,0.302874,0.676848,952.59,8137.49,0.93,False
S001,nominal,grinding_spindle,A,R2,0.89013,0.873318,0.972815,0.048844,0.9473,0.926943,0,0.310831,0.68003,1018.97,8203.87,0.93,False
S001,nominal,grinding_spindle,A,R6,0.89783,0.938605,0.989521,0.030359,0.9473,0.926943,0,0.295315,0.673824,633.34,7818.24,0.93,False
S001,nominal,grinding_spindle,B,R2,0.74627,0.873005,0.972685,0.056149,0.9473,0.926943,0,0.326553,0.686319,1171.37,8356.27,0.93,False
S001,nominal,grinding_spindle,B,R3,0.80191,0.880866,0.975863,0.070472,0.9473,0.926943,0,0.366825,0.702428,1470.17,8655.07,0.93,False
S001,nominal,grinding_spindle,B,R5,0.80639,0.879883,0.975476,0.075428,0.9473,0.926943,0,0.375586,0.705932,1573.54,8758.44,0.93,False
S001,nominal,grinding_spindle,B,R6,0.89783,0.938605,0.989521,0.030567,0.9473,0.926943,0,0.307785,0.678812,637.68,7822.58,0.93,False
S001,nominal,grinding_spindle,C,R3,0.68911,0.855581,0.964971,0.113634,0.9473,0.926943,0,0.400116,0.715745,2370.59,9555.49,0.93,False
S001,nominal,grinding_spindle,C,R4,0.77503,0.852134,0.963336,0.131878,0.9473,0.926943,0,0.428811,0.727222,2751.18,9936.09,0.93,False
S001,nominal,grinding_spindle,C,R5,0.71348,0.854706,0.964559,0.119514,0.9473,0.926943,0,0.407394,0.718655,2493.26,9678.16,0.93,False
S001,nominal,grinding_spindle,C,R6,0.89769,0.920752,0.983709,0.031887,0.9473,0.926943,0,0.323668,0.685165,665.2,7850.11,0.93,False
S001,nominal,grinding_spindle,C,R7,0.0,0.0,0.0,0.359688,0.9473,0.926943,0,0.687368,0.830645,7503.65,14688.56,0.93,False
S001,nominal,grinding_spindle,D,R4,0.53343,0.818036,0.945279,0.290092,0.9473,0.926943,0,0.546493,0.774295,6051.78,13236.69,0.93,False
S001,nominal,grinding_spindle,D,R6,0.8973,0.902432,0.97666,0.0343,0.9473,0.926943,0,0.341979,0.69249,715.54,7900.45,0.93,False
S001,nominal,grinding_spindle,D,R7,0.0,0.0,0.0,0.361088,0.9473,0.926943,0,0.707437,0.838673,7532.86,14717.76,0.93,False
S001,nominal,guideway,A,R1,0.87822,0.907402,0.985499,0.046656,0.947054,0.933755,0,0.284711,0.647828,1339.25,6807.6,0.93,False
S001,nominal,guideway,A,R2,0.88987,0.906655,0.98527,0.049741,0.947054,0.933755,0,0.292482,0.650937,1427.79,6896.14,0.93,False
S001,nominal,guideway,A,R6,0.89783,0.960529,0.995211,0.029206,0.947054,0.933755,1,0.276666,0.64461,838.35,6306.7,0.93,True
S001,nominal,guideway,B,R2,0.74816,0.906385,0.985187,0.056814,0.947054,0.933755,0,0.308197,0.657223,1630.81,7099.17,0.93,False
S001,nominal,guideway,B,R3,0.80345,0.913201,0.987216,0.070965,0.947054,0.933755,0,0.347363,0.672889,2037.03,7505.38,0.93,False
S001,nominal,guideway,B,R5,0.80855,0.912391,0.986983,0.075768,0.947054,0.933755,0,0.355901,0.676304,2174.88,7643.23,0.93,False
S001,nominal,guideway,B,R6,0.89783,0.960529,0.995211,0.029414,0.947054,0.933755,1,0.289199,0.649623,844.32,6312.67,0.93,True
S001,nominal,guideway,C,R3,0.69168,0.891566,0.980274,0.112994,0.947054,0.933755,0,0.380111,0.685988,3243.43,8711.78,0.93,False
S001,nominal,guideway,C,R4,0.77405,0.888545,0.979189,0.131342,0.947054,0.933755,0,0.40877,0.697452,3770.1,9238.45,0.93,False
S001,nominal,guideway,C,R5,0.71721,0.890829,0.980012,0.118742,0.947054,0.933755,0,0.387172,0.688813,3408.44,8876.79,0.93,False
S001,nominal,guideway,C,R6,0.8977,0.946886,0.991984,0.030275,0.947054,0.933755,0,0.305041,0.65596,869.02,6337.37,0.93,False
S001,nominal,guideway,C,R7,0.0,0.0,0.0,0.358923,0.947054,0.933755,0,0.66271,0.799028,10302.7,15771.05,0.93,False
S001,nominal,guideway,D,R4,0.53123,0.858488,0.966865,0.287384,0.947054,0.933755,0,0.525262,0.744049,8249.19,13717.54,0.93,False
S001,nominal,guideway,D,R6,0.89731,0.932374,0.987809,0.032154,0.947054,0.933755,0,0.323261,0.663248,922.97,6391.32,0.93,False
S001,nominal,guideway,D,R7,0.0,0.0,0.0,0.362509,0.947054,0.933755,0,0.689974,0.809933,10405.63,15873.98,0.93,False
S001,nominal,hydraulic_system,A,R2,0.88771,0.680117,0.875361,0.08003,0.941,0.92463,0,0.255111,0.600334,561.4,3675.35,0.93,False
S001,nominal,hydraulic_system,A,R6,0.89783,0.786917,0.93019,0.043573,0.941,0.92463,0,0.236451,0.59287,305.65,3419.61,0.93,False
S001,nominal,hydraulic_system,B,R2,0.73406,0.679701,0.874988,0.08814,0.941,0.92463,0,0.27145,0.60687,618.29,3732.25,0.93,False
S001,nominal,hydraulic_system,B,R3,0.79317,0.690205,0.884242,0.098816,0.941,0.92463,0,0.305571,0.620518,693.18,3807.13,0.93,False
S001,nominal,hydraulic_system,B,R6,0.89783,0.786917,0.93019,0.043773,0.941,0.92463,0,0.249213,0.597975,307.06,3421.01,0.93,False
S001,nominal,hydraulic_system,C,R3,0.67733,0.65995,0.856672,0.143836,0.941,0.92463,0,0.340213,0.634374,1008.98,4122.94,0.93,False
S001,nominal,hydraulic_system,C,R6,0.89774,0.75719,0.909663,0.047733,0.941,0.92463,0,0.266108,0.604733,334.84,3448.8,0.93,False
S001,nominal,hydraulic_system,C,R7,0.0,0.0,0.0,0.352964,0.941,0.92463,0,0.586932,0.733062,2475.98,5589.94,0.93,False
S001,nominal,hydraulic_system,D,R6,0.89739,0.729686,0.888535,0.052572,0.941,0.92463,0,0.2851,0.612329,368.78,3482.74,0.93,False
S001,nominal,hydraulic_system,D,R7,0.0,0.0,0.0,0.365799,0.941,0.92463,0,0.644536,0.756104,2566.02,5679.98,0.93,False
S001,nominal,lead_screw,A,R1,0.87733,0.833537,0.963902,0.056533,0.9427,0.91007,0,0.260105,0.621856,562.22,4912.09,0.93,False
S001,nominal,lead_screw,A,R2,0.889,0.832656,0.963492,0.059444,0.9427,0.91007,0,0.267303,0.624735,591.16,4941.04,0.93,False
S001,nominal,lead_screw,A,R6,0.89783,0.914798,0.985323,0.032815,0.9427,0.91007,0,0.250711,0.618098,326.34,4676.22,0.93,False
S001,nominal,lead_screw,B,R2,0.7387,0.832293,0.963322,0.067272,0.9427,0.91007,0,0.283426,0.631185,669.01,5018.89,0.93,False
S001,nominal,lead_screw,B,R3,0.79491,0.841421,0.96747,0.079794,0.9427,0.91007,0,0.319459,0.645598,793.54,5143.42,0.93,False
S001,nominal,lead_screw,B,R5,0.80056,0.840452,0.967042,0.084346,0.9427,0.91007,0,0.327374,0.648764,838.81,5188.69,0.93,False
S001,nominal,lead_screw,B,R6,0.89783,0.914798,0.985323,0.033015,0.9427,0.91007,0,0.263375,0.623164,328.33,4678.21,0.93,False
S001,nominal,lead_screw,C,R3,0.6799,0.81412,0.954284,0.1226,0.9427,0.91007,0,0.353405,0.659176,1219.24,5569.12,0.93,False
S001,nominal,lead_screw,C,R5,0.70457,0.813338,0.953872,0.127765,0.9427,0.91007,0,0.359536,0.661628,1270.61,5620.49,0.93,False
S001,nominal,lead_screw,C,R6,0.89773,0.893908,0.977962,0.034616,0.9427,0.91007,0,0.279555,0.629636,344.25,4694.13,0.93,False
S001,nominal,lead_screw,C,R7,0.0,0.0,0.0,0.354507,0.9427,0.91007,0,0.614568,0.763641,3525.53,7875.41,0.93,False
S001,nominal,lead_screw,D,R6,0.89736,0.873169,0.969319,0.037243,0.9427,0.91007,0,0.297952,0.636995,370.38,4720.26,0.93,False
S001,nominal,lead_screw,D,R7,0.0,0.0,0.0,0.365257,0.9427,0.91007,0,0.66527,0.783922,3632.43,7982.31,0.93,False
S001,nominal,motor,A,R2,0.88374,0.591756,0.778196,0.131095,0.9395,0.90332,0,0.244102,0.584273,376.34,2877.44,0.93,False
S001,nominal,motor,A,R6,0.89783,0.69228,0.852051,0.071348,0.9395,0.90332,0,0.219381,0.574384,204.82,2705.92,0.93,False
S001,nominal,motor,B,R2,0.72859,0.591094,0.777451,0.139772,0.9395,0.90332,0,0.26196,0.591416,401.25,2902.35,0.93,False
S001,nominal,motor,B,R3,0.77558,0.60254,0.790192,0.150572,0.9395,0.90332,0,0.295073,0.604661,432.26,2933.36,0.93,False
S001,nominal,motor,B,R6,0.89783,0.69228,0.852051,0.071556,0.9395,0.90332,0,0.232817,0.579759,205.42,2706.52,0.93,False
S001,nominal,motor,C,R3,0.65837,0.570073,0.753367,0.198331,0.9395,0.90332,0,0.33363,0.620084,569.36,3070.46,0.93,False
S001,nominal,motor,C,R6,0.89772,0.659071,0.820983,0.077416,0.9395,0.90332,0,0.251022,0.587041,222.24,2723.34,0.93,False
S001,nominal,motor,C,R7,0.0,0.0,0.0,0.36588,0.9395,0.90332,0,0.563603,0.712073,1050.35,3551.45,0.93,False
S001,nominal,motor,D,R6,0.89735,0.628854,0.790794,0.083886,0.9395,0.90332,0,0.271234,0.595126,240.81,2741.92,0.93,False
S001,nominal,motor,D,R7,0.0,0.0,0.0,0.378502,0.9395,0.90332,0,0.621356,0.735174,1086.59,3587.69,0.93,False
S001,nominal,pallet_system,A,R1,0.88009,0.883687,0.981597,0.031449,0.9477,0.945,0,0.280954,0.638506,2925.09,9325.73,0.93,False
S001,nominal,pallet_system,A,R2,0.8909,0.882889,0.981332,0.034517,0.9477,0.945,0,0.288504,0.641526,3210.44,9611.07,0.93,False
S001,nominal,pallet_system,A,R6,0.89783,0.948577,0.993729,0.022059,0.9477,0.945,1,0.275126,0.636174,2051.71,8452.34,0.93,True
S001,nominal,pallet_system,B,R2,0.74389,0.882629,0.981246,0.041938,0.9477,0.945,0,0.303827,0.647655,3900.73,10301.36,0.93,False
S001,nominal,pallet_system,B,R3,0.80112,0.890203,0.983682,0.055451,0.9477,0.945,0,0.342119,0.662972,5157.54,11558.17,0.93,False
S001,nominal,pallet_system,B,R5,0.80608,0.889331,0.983411,0.060134,0.9477,0.945,0,0.350401,0.666285,5593.09,11993.72,0.93,False
S001,nominal,pallet_system,B,R6,0.89783,0.948577,0.993729,0.022259,0.9477,0.945,1,0.287342,0.641061,2070.31,8470.95,0.93,True
S001,nominal,pallet_system,C,R3,0.68572,0.866481,0.975461,0.097586,0.9477,0.945,0,0.374775,0.676034,9076.62,15477.25,0.93,False
S001,nominal,pallet_system,C,R5,0.71041,0.865719,0.975168,0.103089,0.9477,0.945,0,0.381516,0.67873,9588.43,15989.06,0.93,False
S001,nominal,pallet_system,C,R6,0.89772,0.932736,0.989788,0.023237,0.9477,0.945,0,0.302824,0.647254,2161.31,8561.95,0.93,False
S001,nominal,pallet_system,C,R7,0.0,0.0,0.0,0.34932,0.9477,0.945,0,0.651528,0.786735,32490.6,38891.24,0.93,False
S001,nominal,pallet_system,D,R6,0.89733,0.916316,0.984814,0.02523,0.9477,0.945,0,0.320607,0.654367,2346.68,8747.31,0.93,False
S001,nominal,pallet_system,D,R7,0.0,0.0,0.0,0.35582,0.9477,0.945,0,0.687864,0.801269,33095.17,39495.81,0.93,False
S001,nominal,radial_arm,A,R1,0.87829,0.901851,0.983669,0.046755,0.94125,0.903455,0,0.265602,0.620734,391.79,6655.09,0.93,False
S001,nominal,radial_arm,A,R2,0.88998,0.901111,0.983429,0.049754,0.94125,0.903455,0,0.273072,0.623722,416.92,6680.22,0.93,False
S001,nominal,radial_arm,A,R6,0.89783,0.957031,0.994424,0.028603,0.94125,0.903455,1,0.257543,0.61751,239.68,6502.98,0.93,True
S001,nominal,radial_arm,B,R2,0.7488,0.900848,0.983343,0.056703,0.94125,0.903455,0,0.288653,0.629954,475.15,6738.45,0.93,False
S001,nominal,radial_arm,B,R3,0.80192,0.908052,0.985617,0.070477,0.94125,0.903455,0,0.326285,0.645007,590.57,6853.87,0.93,False
S001,nominal,radial_arm,B,R5,0.80643,0.907249,0.985371,0.075243,0.94125,0.903455,0,0.334525,0.648303,630.51,6893.8,0.93,False
S001,nominal,radial_arm,B,R6,0.89783,0.957031,0.994424,0.028811,0.94125,0.903455,1,0.270076,0.622524,241.43,6504.72,0.93,True
S001,nominal,radial_arm,C,R3,0.68969,0.885773,0.978062,0.112218,0.94125,0.903455,0,0.358985,0.658087,940.35,7203.65,0.93,False
S001,nominal,radial_arm,C,R4,0.7758,0.882811,0.976942,0.129874,0.94125,0.903455,0,0.386253,0.668994,1088.3,7351.59,0.93,False
S001,nominal,radial_arm,C,R5,0.71397,0.885045,0.977789,0.117878,0.94125,0.903455,0,0.365806,0.660815,987.78,7251.08,0.93,False
S001,nominal,radial_arm,C,R6,0.89772,0.942641,0.9908,0.02974,0.94125,0.903455,1,0.285938,0.628868,249.21,6512.51,0.93,True
S001,nominal,radial_arm,C,R7,0.0,0.0,0.0,0.355164,0.94125,0.903455,0,0.632048,0.767312,2976.15,9239.45,0.93,False
S001,nominal,radial_arm,D,R4,0.5344,0.852548,0.963959,0.282155,0.94125,0.903455,0,0.498551,0.713913,2364.36,8627.65,0.93,False
S001,nominal,radial_arm,D,R6,0.89735,0.927448,0.986172,0.031679,0.94125,0.903455,0,0.304078,0.636124,265.46,6528.76,0.93,False
S001,nominal,radial_arm,D,R7,0.0,0.0,0.0,0.362514,0.94125,0.903455,0,0.671538,0.783108,3037.74,9301.04,0.93,False
S001,nominal,rotary_table,A,R1,0.88023,0.902235,0.984653,0.029815,0.9477,0.945,0,0.265866,0.66247,3907.5,14229.83,0.93,False
S001,nominal,rotary_table,A,R2,0.89094,0.901458,0.98441,0.033004,0.9477,0.945,0,0.273761,0.665628,4325.36,14647.69,0.93,False
S001,nominal,rotary_table,A,R6,0.89783,0.957962,0.994892,0.023496,0.9477,0.945,1,0.260651,0.660385,3079.32,13401.65,0.93,True
S001,nominal,rotary_table,B,R2,0.7423,0.901205,0.984331,0.040662,0.9477,0.945,0,0.289209,0.671807,5328.98,15651.31,0.93,False
S001,nominal,rotary_table,B,R3,0.805,0.90825,0.986464,0.05398,0.9477,0.945,0,0.328139,0.68738,7074.45,17396.78,0.93,False
S001,nominal,rotary_table,B,R5,0.80942,0.907405,0.986217,0.05885,0.9477,0.945,0,0.336814,0.69085,7712.72,18035.05,0.93,False
S001,nominal,rotary_table,B,R6,0.89783,0.957962,0.994892,0.023696,0.9477,0.945,1,0.272846,0.665263,3105.53,13427.86,0.93,True
S001,nominal,rotary_table,C,R3,0.68852,0.886029,0.979213,0.096447,0.9477,0.945,0,0.361255,0.700626,12640.1,22962.43,0.93,False
S001,nominal,rotary_table,C,R5,0.71249,0.885269,0.978937,0.102152,0.9477,0.945,0,0.368365,0.70347,13387.74,23710.07,0.93,False
S001,nominal,rotary_table,C,R6,0.8977,0.94381,0.991506,0.024577,0.9477,0.945,0,0.288274,0.671434,3221.05,13543.38,0.93,False
S001,nominal,rotary_table,C,R7,0.0,0.0,0.0,0.35299,0.9477,0.945,0,0.649701,0.816004,46261.84,56584.17,0.93,False
S001,nominal,rotary_table,D,R6,0.89731,0.928844,0.98715,0.026491,0.9477,0.945,0,0.306098,0.678563,3471.87,13794.2,0.93,False
S001,nominal,rotary_table,D,R7,0.0,0.0,0.0,0.35524,0.9477,0.945,0,0.672189,0.825,46556.72,56879.05,0.93,False
S001,nominal,servo_axis,A,R2,0.8876,0.598749,0.782463,0.091158,0.945747,0.938393,0,0.286343,0.637938,2308.04,7022.37,0.93,False
S001,nominal,servo_axis,A,R6,0.89783,0.698719,0.855413,0.055797,0.945747,0.938393,0,0.267083,0.630234,1412.71,6127.05,0.93,False
S001,nominal,servo_axis,B,R2,0.73228,0.598275,0.781939,0.099615,0.945747,0.938393,0,0.302802,0.644521,2522.15,7236.48,0.93,False
S001,nominal,servo_axis,B,R3,0.7921,0.609117,0.793809,0.110918,0.945747,0.938393,0,0.339924,0.65937,2808.35,7522.68,0.93,False
S001,nominal,servo_axis,B,R6,0.89783,0.698719,0.855413,0.055997,0.945747,0.938393,0,0.279712,0.635285,1417.78,6132.11,0.93,False
S001,nominal,servo_axis,C,R3,0.67433,0.576402,0.757277,0.158941,0.945747,0.938393,0,0.376286,0.673915,4024.23,8738.56,0.93,False
S001,nominal,servo_axis,C,R6,0.89771,0.665322,0.824573,0.061818,0.945747,0.938393,0,0.296918,0.642168,1565.17,6279.51,0.93,False
S001,nominal,servo_axis,C,R7,0.0,0.0,0.0,0.358161,0.945747,0.938393,0,0.638185,0.778674,9068.29,13782.62,0.93,False
S001,nominal,servo_axis,D,R6,0.89732,0.634852,0.794498,0.068329,0.945747,0.938393,0,0.316356,0.649943,1730.03,6444.36,0.93,False
S001,nominal,servo_axis,D,R7,0.0,0.0,0.0,0.364661,0.945747,0.938393,0,0.675046,0.793419,9232.86,13947.2,0.93,False
S001,nominal,servo_or_retrofit_drive,A,R2,0.88817,0.505571,0.735284,0.08787,0.9436,0.91811,0,0.270919,0.62785,3481.55,8552.18,0.93,False
S001,nominal,servo_or_retrofit_drive,A,R6,0.89783,0.722448,0.875891,0.04705,0.9436,0.91811,0,0.250365,0.619628,1864.18,6934.81,0.93,False
S001,nominal,servo_or_retrofit_drive,B,R2,0.73174,0.424677,0.679389,0.106323,0.9436,0.91811,0,0.289523,0.635291,4212.69,9283.32,0.93,False
S001,nominal,servo_or_retrofit_drive,B,R3,0.7912,0.631689,0.817759,0.094764,0.9436,0.91811,0,0.320654,0.647744,3754.7,8825.33,0.93,False
S001,nominal,servo_or_retrofit_drive,B,R6,0.89783,0.722448,0.875891,0.04725,0.9436,0.91811,0,0.262763,0.624587,1872.11,6942.74,0.93,False
S001,nominal,servo_or_retrofit_drive,C,R3,0.67106,0.587627,0.775712,0.144033,0.9436,0.91811,0,0.357699,0.662562,5706.83,10777.46,0.93,False
S001,nominal,servo_or_retrofit_drive,C,R6,0.89772,0.689677,0.847337,0.052658,0.9436,0.91811,0,0.27957,0.63131,2086.41,7157.04,0.93,False
S001,nominal,servo_or_retrofit_drive,C,R7,0.0,0.0,0.0,0.3531,0.9436,0.91811,0,0.621863,0.768227,13990.38,19061.01,0.93,False
S001,nominal,servo_or_retrofit_drive,D,R6,0.89733,0.659664,0.819164,0.058827,0.9436,0.91811,0,0.298621,0.63893,2330.82,7401.45,0.93,False
S001,nominal,servo_or_retrofit_drive,D,R7,0.0,0.0,0.0,0.3596,0.9436,0.91811,0,0.658423,0.782851,14247.92,19318.55,0.93,False
S001,nominal,spindle,A,R1,0.87818,0.85837,0.969589,0.050155,0.948337,0.933977,0,0.302583,0.676087,2378.63,10041.15,0.93,False
S001,nominal,spindle,A,R2,0.88984,0.857429,0.969181,0.053349,0.948337,0.933977,0,0.3106,0.679293,2530.11,10192.64,0.93,False
S001,nominal,spindle,A,R6,0.89783,0.929499,0.987918,0.032126,0.948337,0.933977,0,0.294282,0.672766,1523.62,9186.14,0.93,False
S001,nominal,spindle,B,R2,0.74782,0.857091,0.969033,0.060522,0.948337,0.933977,0,0.326414,0.685619,2870.28,10532.81,0.93,False
S001,nominal,spindle,B,R3,0.80221,0.865281,0.972504,0.07501,0.948337,0.933977,0,0.366911,0.701818,3557.38,11219.9,0.93,False
S001,nominal,spindle,B,R5,0.80664,0.864245,0.972076,0.08001,0.948337,0.933977,0,0.375745,0.705351,3794.54,11457.06,0.93,False
S001,nominal,spindle,B,R6,0.89783,0.929499,0.987918,0.032334,0.948337,0.933977,0,0.306829,0.677785,1533.48,9196.01,0.93,False
S001,nominal,spindle,C,R3,0.69023,0.839035,0.96066,0.118386,0.948337,0.933977,0,0.400325,0.715183,5614.53,13277.05,0.93,False
S001,nominal,spindle,C,R4,0.77712,0.835399,0.958853,0.136999,0.948337,0.933977,0,0.429502,0.726854,6497.27,14159.8,0.93,False
S001,nominal,spindle,C,R5,0.71455,0.83812,0.960209,0.124345,0.948337,0.933977,0,0.4077,0.718133,5897.15,13559.67,0.93,False
S001,nominal,spindle,C,R6,0.89769,0.910361,0.981489,0.033773,0.948337,0.933977,0,0.322832,0.684186,1601.71,9264.23,0.93,False
S001,nominal,spindle,C,R7,0.0,0.0,0.0,0.362078,0.948337,0.933977,0,0.688886,0.830608,17171.79,24834.32,0.93,False
S001,nominal,spindle,D,R4,0.53766,0.800684,0.939615,0.294773,0.948337,0.933977,0,0.546207,0.773536,13979.82,21642.34,0.93,False
S001,nominal,spindle,D,R6,0.89728,0.890982,0.973792,0.03631,0.948337,0.933977,0,0.341293,0.69157,1722.02,9384.55,0.93,False
S001,nominal,spindle,D,R7,0.0,0.0,0.0,0.362699,0.948337,0.933977,0,0.70652,0.837661,17201.23,24863.76,0.93,False
S001,nominal,tailstock,A,R1,0.87824,0.836893,0.97206,0.047671,0.94588,0.926344,0,0.226132,0.588798,300.9,2885.22,0.93,False
S001,nominal,tailstock,A,R2,0.88995,0.836096,0.971741,0.050421,0.94588,0.926344,0,0.232901,0.591506,318.26,2902.58,0.93,False
S001,nominal,tailstock,A,R6,0.89783,0.922282,0.989766,0.027077,0.94588,0.926344,0,0.217771,0.585454,170.91,2755.23,0.93,False
S001,nominal,tailstock,B,R2,0.74371,0.835793,0.971619,0.057696,0.94588,0.926344,0,0.248487,0.59774,364.18,2948.5,0.93,False
S001,nominal,tailstock,B,R3,0.80002,0.844896,0.975153,0.069471,0.94588,0.926344,0,0.282219,0.611233,438.51,3022.82,0.93,False
S001,nominal,tailstock,B,R5,0.8048,0.84402,0.974824,0.073908,0.94588,0.926344,0,0.289694,0.614223,466.52,3050.83,0.93,False
S001,nominal,tailstock,B,R6,0.89783,0.922282,0.989766,0.027277,0.94588,0.926344,0,0.230295,0.590463,172.18,2756.49,0.93,False
S001,nominal,tailstock,C,R3,0.68594,0.818775,0.964296,0.110794,0.94588,0.926344,0,0.314612,0.62419,699.34,3283.66,0.93,False
S001,nominal,tailstock,C,R5,0.70992,0.818042,0.963959,0.115989,0.94588,0.926344,0,0.32067,0.626613,732.13,3316.45,0.93,False
S001,nominal,tailstock,C,R6,0.89776,0.902704,0.984131,0.028564,0.94588,0.926344,0,0.246217,0.596832,180.3,2764.61,0.93,False
S001,nominal,tailstock,C,R7,0.0,0.0,0.0,0.346236,0.94588,0.926344,0,0.56562,0.724593,2185.48,4769.79,0.93,False
S001,nominal,tailstock,D,R6,0.8974,0.883211,0.977331,0.030819,0.94588,0.926344,0,0.264227,0.604036,194.53,2778.85,0.93,False
S001,nominal,tailstock,D,R7,0.0,0.0,0.0,0.358833,0.94588,0.926344,0,0.622149,0.747205,2264.99,4849.31,0.93,False
S001,nominal,tool_magazine,A,R1,0.87842,0.741769,0.912695,0.056703,0.9484,0.943446,0,0.25986,0.631408,2327.1,7447.51,0.93,False
S001,nominal,tool_magazine,A,R2,0.88953,0.740737,0.911936,0.059811,0.9484,0.943446,0,0.267359,0.634408,2454.69,7575.1,0.93,False
S001,nominal,tool_magazine,A,R6,0.89783,0.839498,0.95477,0.034519,0.9484,0.943446,0,0.250764,0.627769,1416.69,6537.11,0.93,False
S001,nominal,tool_magazine,B,R2,0.73889,0.740339,0.911643,0.067705,0.9484,0.943446,0,0.283289,0.64078,2778.63,7899.05,0.93,False
S001,nominal,tool_magazine,B,R3,0.798,0.750589,0.919042,0.079731,0.9484,0.943446,0,0.320166,0.65553,3272.2,8392.61,0.93,False
S001,nominal,tool_magazine,B,R6,0.89783,0.839498,0.95477,0.034727,0.9484,0.943446,0,0.263241,0.63276,1425.23,6545.64,0.93,False
